date,Housing Inventory: Active Listing Count,state,msa,city,title,id,frequency,seasonal_adjustment
2021-07-01,415.0,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count in Reading, PA (CBSA)",ACTLISCOU39740,Monthly,Not Seasonally Adjusted
2021-08-01,432.0,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count in Reading, PA (CBSA)",ACTLISCOU39740,Monthly,Not Seasonally Adjusted
2021-09-01,431.0,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count in Reading, PA (CBSA)",ACTLISCOU39740,Monthly,Not Seasonally Adjusted
2021-10-01,440.0,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count in Reading, PA (CBSA)",ACTLISCOU39740,Monthly,Not Seasonally Adjusted
2021-11-01,407.0,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count in Reading, PA (CBSA)",ACTLISCOU39740,Monthly,Not Seasonally Adjusted
2016-07-01,1850.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2016-08-01,1933.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2016-09-01,1934.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2016-10-01,1862.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2016-11-01,1661.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2016-12-01,1486.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2017-01-01,1299.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2017-02-01,1197.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2017-03-01,1184.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2017-04-01,1240.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2017-05-01,1318.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2017-06-01,1364.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2017-07-01,1382.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2017-08-01,1470.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2017-09-01,1387.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2017-10-01,1357.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2017-11-01,1171.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2017-12-01,1023.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2018-01-01,840.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2018-02-01,825.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2018-03-01,832.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2018-04-01,918.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2018-05-01,1025.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2018-06-01,1131.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2018-07-01,1445.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2018-08-01,1662.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2018-09-01,1774.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2018-10-01,1877.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2018-11-01,1808.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2018-12-01,1677.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2019-01-01,1469.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2019-02-01,1358.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2019-03-01,1288.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2019-04-01,1263.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2019-05-01,1467.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2019-06-01,1626.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2019-07-01,1785.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2019-08-01,1818.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2019-09-01,1785.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2019-10-01,1684.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2019-11-01,1487.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2019-12-01,1244.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2020-01-01,1061.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2020-02-01,899.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2020-03-01,934.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2020-04-01,1170.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2020-05-01,1182.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2020-06-01,1056.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2020-07-01,912.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2020-08-01,813.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2020-09-01,723.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2020-10-01,645.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2020-11-01,525.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2020-12-01,421.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2021-01-01,372.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2021-02-01,324.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2021-03-01,361.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2021-04-01,587.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2021-05-01,445.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2021-06-01,453.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2021-07-01,565.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2021-08-01,699.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2021-09-01,786.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2021-10-01,769.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2021-11-01,656.0,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count in Reno, NV (CBSA)",ACTLISCOU39900,Monthly,Not Seasonally Adjusted
2016-07-01,871.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2016-08-01,848.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2016-09-01,847.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2016-10-01,833.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2016-11-01,805.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2016-12-01,742.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2017-01-01,667.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2017-02-01,664.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2017-03-01,678.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2017-04-01,667.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2017-05-01,713.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2017-06-01,722.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2017-07-01,742.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2017-08-01,813.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2017-09-01,843.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2017-10-01,816.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2017-11-01,794.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2017-12-01,731.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2018-01-01,661.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2018-02-01,667.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2018-03-01,658.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2018-04-01,662.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2018-05-01,682.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2018-06-01,730.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2018-07-01,761.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2018-08-01,751.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2018-09-01,769.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2018-10-01,741.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2018-11-01,718.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2018-12-01,649.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2019-01-01,625.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2019-02-01,592.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2019-03-01,568.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2019-04-01,547.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2019-05-01,551.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2019-06-01,577.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2019-07-01,571.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2019-08-01,561.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2019-09-01,552.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2019-10-01,583.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2019-11-01,587.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2019-12-01,544.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2020-01-01,472.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2020-02-01,429.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2020-03-01,414.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2020-04-01,402.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2020-05-01,334.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2020-06-01,312.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2020-07-01,308.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2020-08-01,296.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2020-09-01,284.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2020-10-01,263.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2020-11-01,264.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2020-12-01,244.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2021-01-01,200.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2021-02-01,159.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2021-03-01,163.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2021-04-01,172.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2021-05-01,178.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2021-06-01,226.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2021-07-01,271.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2021-08-01,262.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2021-09-01,280.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2021-10-01,279.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2021-11-01,245.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count in Topeka, KS (CBSA)",ACTLISCOU45820,Monthly,Not Seasonally Adjusted
2016-07-01,4238.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2016-08-01,4216.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2016-09-01,4273.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2016-10-01,4252.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2016-11-01,4145.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2016-12-01,3947.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2017-01-01,3851.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2017-02-01,3798.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2017-03-01,3863.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2017-04-01,3997.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2017-05-01,4120.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2017-06-01,4331.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2017-07-01,4560.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2017-08-01,4536.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2017-09-01,4514.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2017-10-01,4436.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2017-11-01,4372.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2017-12-01,4146.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2018-01-01,3984.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2018-02-01,3893.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2018-03-01,3895.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2018-04-01,3913.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2018-05-01,4076.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
2018-06-01,4294.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count in Tulsa, OK (CBSA)",ACTLISCOU46140,Monthly,Not Seasonally Adjusted
